9.01634407043457,1
9.01307201385498,1
9.016902923583984,1
9.014337539672852,1
9.000146865844727,1
8.993868827819824,1
9.000998497009277,1
9.003938674926758,1
8.975083351135254,1
8.970661163330078,1
8.972363471984863,1
8.970978736877441,1
8.938030242919922,1
8.931790351867676,1
8.932884216308594,1
8.93756103515625,1
8.873499870300293,1
8.877720832824707,1
8.876078605651855,1
8.875415802001953,1
8.817138671875,1
8.81728744506836,1
8.8158597946167,1
8.828197479248047,1
8.754782676696777,1
8.749624252319336,1
8.747465133666992,1
8.75107479095459,1
8.65758991241455,1
8.668290138244629,1
8.669563293457031,1
8.674500465393066,1
8.565412521362305,1
8.579774856567383,1
8.562824249267578,1
8.565464973449707,1
8.450580596923828,1
8.431522369384766,1
8.460243225097656,1
8.459684371948242,1
8.301407814025879,1
8.311624526977539,1
8.308093070983887,1
8.307605743408203,1
8.121500015258789,1
8.143242835998535,1
8.130570411682129,1
8.130084991455078,1
7.940732002258301,1
7.923404693603516,1
7.895180702209473,1
7.922284126281738,1
7.708346843719482,1
7.698811054229736,1
7.739457607269287,1
7.76381778717041,1
7.500463485717773,1
7.529491424560547,1
7.5540666580200195,1
7.515875339508057,1
7.452539443969727,1
7.427590847015381,1
7.369073867797852,1
7.392328262329102,1
7.316746711730957,1
7.402667999267578,1
7.340810775756836,1
7.355660438537598,1
7.36660099029541,1
7.414432525634766,1
7.362087249755859,1
7.360970497131348,1
7.352782249450684,1
7.406040668487549,1
7.440095901489258,1
7.416443824768066,1
7.4184041023254395,1
7.442093849182129,1
7.435641288757324,1
7.380321979522705,1
7.2783203125,1
7.295020580291748,1
7.194188594818115,1
7.2680583000183105,1
7.236492156982422,1
7.316667079925537,1
7.281619548797607,1
7.291791915893555,1
7.291167736053467,1
7.315367221832275,1
7.290355205535889,1
7.24323844909668,1
7.303616523742676,1
7.282664775848389,1
7.194356918334961,1
7.29097843170166,1
7.229526042938232,1
7.2736101150512695,1
7.243297576904297,1
7.355792999267578,1
7.297403812408447,1
7.267389297485352,1
7.282717227935791,1
7.358063697814941,1
7.22869873046875,1
7.268420219421387,1
7.186298370361328,1
7.271965026855469,1
7.166346549987793,1
7.189599990844727,1
7.186361312866211,1
7.233959674835205,1
7.256829261779785,1
7.2489013671875,1
7.3209333419799805,1
7.297471046447754,1
7.25399112701416,1
7.228659629821777,1
7.217557430267334,1
7.209865570068359,1
7.150877475738525,1
7.284592628479004,1
7.213248252868652,1
7.183241844177246,1
7.23108434677124,1
7.261671543121338,1
7.147212982177734,1
7.287520885467529,1
7.246271133422852,1
7.168676376342773,1
7.239539623260498,1
7.171481132507324,1
7.205954551696777,1
7.234257221221924,1
7.178454875946045,1
7.25360107421875,1
7.2035722732543945,1
7.214487552642822,1
7.185837745666504,1
7.169334411621094,1
7.2586588859558105,1
7.2089128494262695,1
7.239308834075928,1
7.204219818115234,1
7.269983768463135,1
7.256998538970947,1
7.222166061401367,1
7.215289115905762,1
7.195832252502441,1
7.159971237182617,1
7.202591896057129,1
7.201764106750488,1
7.163646697998047,1
7.304491996765137,1
7.25137186050415,1
7.127696990966797,1
7.205899238586426,1
7.245322227478027,1
7.208003044128418,1
7.168689250946045,1
7.170587062835693,1
7.197879791259766,1
7.251757621765137,1
7.2180328369140625,1
7.2276153564453125,1
7.286319732666016,1
7.167934894561768,1
7.19489860534668,1
7.15520715713501,1
7.250591278076172,1
